artist_credit,position,artist,name
id-259847,0,id-259847,Televerket
id-2934809,0,id-2124586,Luis Antonio
id-1218322,0,id-1044162,The Ragnarok Prophecy
id-723792,0,id-723792,Darger
id-434885,0,id-434885,Mary Has A Little Lamb
id-521198,0,id-521198,Alexic
id-2648414,0,id-1945246,Kelsi Luck
id-700560,0,id-700560,Paristetris
id-180611,0,id-180611,Borneo  Sporenburg
id-651722,0,id-651722,The Wildare Trio
id-762986,0,id-762986,Barun Kumar Pal
id-296218,0,id-296218,Sonny Blake
id-547342,0,id-547342,Deva Sudha
id-608084,0,id-608084,Butter Foundation
id-863114,0,id-829475,level 41
id-121513,0,id-121513,Gordon Jeffries
id-1172190,0,id-1012038,Musical Globe
id-1157875,0,id-373105,Jana Clemen
id-94858,0,id-94858,Unit 4
id-584495,0,id-584495,Henry Muldrow
id-388731,0,id-388731,Mizbehavior
id-942262,0,id-864997,Soundsgood Band
id-1553352,0,id-1072729,La Raíz
id-468828,0,id-468828,Gift of Dreams
id-485432,0,id-485432,A Dose of Paradise
id-416060,0,id-416060,Andy Mantell
id-1480907,0,id-1236700,Toochie Loc
id-789722,0,id-789722,Frost Bound
id-755064,0,id-755064,Los Granadians
id-476045,0,id-476045,Guitar Heroes
id-803814,0,id-803814,Bongodogs
id-1141608,0,id-989054,TM Hunter
id-1225708,0,id-1050087,Everdying
id-733322,0,id-733322,チュール
id-366391,0,id-366391,Fight Fire With Water
id-198281,0,id-198281,Rhythm Buddies
id-2280265,0,id-136232,Grupo Folklórico y Experimental Nuevayorquino
id-741916,0,id-741916,Daemon9623
id-769418,0,id-769418,Jabba and the shower boyZ
id-2424248,0,id-1822160,Wind Koala
id-1115884,0,id-968260,Wish  Consyn
id-377930,0,id-377930,Portrait of Mary
id-631268,0,id-631268,Gitarrenarmee
id-595078,0,id-595078,Gods Favorite Drug
id-171281,0,id-171281,Arkansas State University Wind Ensemble
id-661093,0,id-661093,SUNBEARS
id-744948,0,id-744948,Alla Farmer
id-698808,0,id-698808,Mr. A Balladeer
id-567364,0,id-567364,B n B
id-531878,0,id-531878,Son of Mississippi
id-2445133,0,id-1837041,Dessidia
id-50211,0,id-50211,The Vessels
id-113943,0,id-113943,Aprils Motel Room
id-484997,0,id-484997,Die Freilandkühe
id-428141,0,id-428141,Trumanne
id-643866,0,id-643866,ZOOid
id-202280,0,id-202280,The Commission
id-132414,0,id-132414,Mats Götherskjöld
id-11181,0,id-11181,Stuart Smalley
id-1139308,0,id-987027,Dynamic black
id-362266,0,id-362266,24hourflu
id-190423,0,id-190423,Artificial Duck Flavour
id-513049,0,id-513049,La Puma
id-546904,0,id-546904,Psychedelic Desert
id-3045142,0,id-2029192,Massane
id-3221359,0,id-2289720,Hyperverb
id-616023,0,id-616023,Razorwave
id-320376,0,id-320376,Ruth Davis
id-762964,0,id-762964,Twenty9pearls
id-2194492,0,id-1646226,FBB Kalakerho
id-802518,0,id-802518,Some Are Gods
id-725979,0,id-725979,Frankie Dymon Jr
id-542668,0,id-542668,Mollet
id-2535090,0,id-924421,Decon
id-2535090,1,id-1887468,Nikolai Becker
id-598713,0,id-598713,Jelle Amersfoort
id-663236,0,id-663236,tommyG
id-391463,0,id-391463,Moriarti and the Sith
id-662729,0,id-662729,Earl Guest
id-92282,0,id-92282,Bucket Truck
id-240036,0,id-240036,The Barney Kessel Quartet
id-209327,0,id-209327,M.I.R.
id-658497,0,id-658497,Joe Hood
id-1195569,0,id-1027624,Darkest Horizon
id-746680,0,id-746680,The Resistance Plot
id-1157206,0,id-1000912,White Come Come
id-576143,0,id-576143,medusascream
id-831432,0,id-810947,Chris Miller And Bayou Roots
id-389778,0,id-389778,Six Feet of Foreplay
id-1849439,0,id-1381340,iacon
id-1029745,0,id-914695,ilovecolour
id-356229,0,id-356229,Levelload
id-106930,0,id-106930,M.U.T.E.
id-1482699,0,id-1237715,Timbrogolem
id-438892,0,id-438892,Three Month Sunset
id-599327,0,id-599327,Grimpen Mire
id-483418,0,id-483418,A Band
id-223242,0,id-223242,DJ Skandal and Ameldabee
id-705025,0,id-705025,Greta Knights
id-581473,0,id-581473,Ken Cameron
id-850056,0,id-821917,The Great Society Mind Destroyers
id-113057,0,id-113057,Yada Yada
id-199084,0,id-199084,Bobby Tuggle
id-467460,0,id-467460,Praatpalen
id-478113,0,id-478113,Matsudo
id-683128,0,id-683128,Kinky Garlic Maybe Onehundred
id-373816,0,id-373816,Discemi
id-968978,0,id-883790,Relic Point
id-695094,0,id-695094,Hewar
id-699383,0,id-699383,Qwai
id-297001,0,id-297001,The Pianoheadz
id-170132,0,id-170132,Groove Lab
id-366414,0,id-366414,Battleheart
id-779778,0,id-779778,Monsieur Moutarde
id-438915,0,id-438915,P.I.MONSTER
id-293259,0,id-293259,Cowboy Racer
id-442814,0,id-442814,Sonic Supersounds
id-1218276,0,id-1044125,Skógr
id-1014727,0,id-906758,Bugs Tomorrow
id-1435182,0,id-1202828,Hotel Books
id-3007132,0,id-2169113,Ionov
id-340225,0,id-340225,The Rice Twins
id-521909,0,id-521909,Gilmores Military Band
id-155586,0,id-155586,Dianna Littlepage
id-1467570,0,id-225722,Craig Connor
id-144222,0,id-144222,Dondolo
id-175490,0,id-175490,His Divine Grace
id-2700192,0,id-1972038,Skymning
id-432785,0,id-432785,Rebekkahs Tuesday
id-2821548,0,id-2052459,Angie Cleveland
id-567345,0,id-567345,Alberta Fox
id-272403,0,id-272403,Level 202
id-724231,0,id-724231,Stuart and Richi
id-646485,0,id-646485,Reunion
id-865544,0,id-830667,Sabir
id-393721,0,id-393721,Anaerobic Robots
id-1444471,1,id-1210364,Alexa Ayaz
id-1444471,0,id-1120145,Culture Code
id-334027,0,id-334027,Sharlene
id-648007,0,id-648007,To Arms Etc
id-153930,0,id-153930,Candyland
id-719282,0,id-719282,That Guy With the Headphones
id-72625,0,id-72625,Tonca Boys
id-480410,0,id-480410,Dawn
id-2415098,0,id-1811849,Zenith
id-548717,0,id-548717,Koji Taninaka
id-626034,0,id-626034,H.P. Winkler
id-1224092,0,id-1049037,Miki Petkovski
id-855562,0,id-825347,Electric Children
id-1216371,0,id-1042552,Drink Me
id-351493,0,id-351493,Ellery
id-148220,0,id-148220,The WBC
id-172390,0,id-172390,Jimmy Ross
id-877273,0,id-836080,History of Harry
id-694558,0,id-199798,The Freedom of Sound
id-522208,0,id-522208,Addison Dashiell Madeira
id-296948,0,id-296948,Erik Truffaz Quintet
id-452176,0,id-452176,Jon Heintz
id-111706,0,id-111706,Templeroy
id-1122143,0,id-973645,Wil Maddams
id-2940574,0,id-693235,Omari
id-2940574,1,id-2128052,JFam
id-71057,0,id-71057,Dendron
id-960454,0,id-877820,Anix Gleo
id-972323,0,id-885781,Certified 35
id-8742,0,id-8742,Nolan Irie
id-1160251,1,id-1003134,Udo Martens
id-1160251,0,id-1003133,Frühstück bei Stefanie
id-598924,0,id-598924,Julian Drive
id-1403503,0,id-1180525,Toxic Bleat
id-310947,0,id-310947,400 Hz
id-270465,0,id-270465,Masters of Disaster
id-2647780,0,id-1944993,Bridgette Hurt
id-609707,0,id-609707,OGYA
id-474460,0,id-474460,T.K. Bros.
id-2936407,0,id-2125391,Pink-E-Swear
id-224408,0,id-224408,S.M.A.S.H.
id-129891,0,id-129891,Kissing Chaos
id-2536619,0,id-1888197,The Rondo Rigs
id-160296,0,id-160296,Knight Phantom
id-259690,0,id-259690,Estupendo
id-476950,0,id-476950,Haemophagia
id-1202604,0,id-1032680,Leon Diaz
id-2161075,0,id-1621359,VELIAL SQUAD
id-640038,0,id-640038,Holdcut
id-570064,0,id-570064,DJ Transit
id-686342,0,id-686342,DMF  Banga Matt
id-234067,0,id-234067,International Foot Language
id-1112069,0,id-965676,Jehovahs Shitlist
id-224741,0,id-224741,Poussez
id-2126666,0,id-1595612,Phoxii
id-2126666,1,id-760074,Foxdye
id-245831,0,id-245831,Walk of Fame
id-37198,0,id-37198,DJ Eric
id-219130,0,id-219130,Brandon Samuel
id-125729,0,id-125729,Robin Miller
id-1223103,0,id-1048132,Dirtdrinker
id-35138,0,id-35138,Ralf Sögel
id-512505,0,id-512505,Rave Over Beethoven
id-1317272,0,id-1118007,Julien  Milena
id-1569079,0,id-1011766,Reason to Lie
id-527564,0,id-527564,Steve Bent
id-753567,0,id-753567,Walter Mazzaccaro
id-1244207,0,id-1064220,The Green uestion Mark
id-1222031,0,id-962625,Aileen Quinn
id-417631,0,id-417631,Dragonsword
id-1078333,0,id-942311,vrouw met rottige monotoonstem
id-962575,0,id-879510,Venejer
id-905823,0,id-850780,Echo Shade
id-1120170,0,id-972137,Kevin Smit
id-3030698,0,id-2182550,Wesley Joseph
id-594330,0,id-594330,Kim Fai
id-14217,0,id-14217,Network Music
id-818065,1,id-307753,Unit 700
id-818065,0,id-658130,Fuzz DJ
id-8054,0,id-8054,Dave Fischoff
id-108760,0,id-108760,The Festival Studio Orchestra
id-446336,0,id-446336,Connie Breukhoven
id-334081,0,id-334081,Bon y los enemigos del silencio
id-988214,0,id-894117,The Abyss
id-4661,0,id-4661,T. Lance  The Coctails
id-3372983,0,id-2381202,Los Eterno
id-1077264,0,id-941491,Guttstar
id-645608,0,id-645608,Padraig Rushe
id-867507,0,id-831668,Monky
id-1149120,0,id-995039,Psypher
id-785958,0,id-785958,Ghosts of Old Berlin
id-240256,0,id-240256,Noxious
id-795402,0,id-795402,Wizardry
id-635954,0,id-635954,Daymare
id-633664,0,id-633664,Tunari
id-799086,0,id-799086,The Jars
id-1120429,0,id-972357,Dr. Satan
id-237186,0,id-237186,New Wave Blasphemy
id-674075,0,id-674075,Собачий триндем №2
id-1150567,0,id-179612,Lui Pui‐yuen
id-521917,0,id-521917,Isslers Popular Orchestra
id-559251,0,id-559251,The Patterns of Change
id-223538,0,id-223538,Kovert
id-440148,0,id-440148,Ruby Tuesday
id-893251,1,id-149582,J Cee
id-893251,0,id-345034,Ultra 5
id-259209,0,id-259209,Sleeper Set Sail
id-574590,0,id-574590,Cardiac Move
id-336724,0,id-336724,Sun Sun Sun
id-554409,0,id-554409,Chris Parry  The Mockers
id-514123,0,id-514123,Abdias
id-300841,0,id-300841,Virgin Quintet
id-326423,0,id-326423,Red Oil
id-543276,0,id-543276,The Splendour
id-621686,0,id-621686,Charlie Megira  The Modern Dance Club
id-186988,0,id-186988,Sekos Sound System
id-453452,0,id-453452,Dawn of Perception
id-644186,0,id-644186,The Kanzlers
id-384702,0,id-384702,Ideal
id-92419,0,id-120967,Har-Ell
id-390979,0,id-390979,Leeds United
id-209465,0,id-209465,Noël
id-65911,0,id-65911,Nautilus
id-250077,0,id-250077,The Carny
id-23752,0,id-23752,Steven A. Hessler
id-618781,0,id-618781,いしだ壱成
id-509737,0,id-509737,Seeker
id-795156,0,id-795156,Galactik Knights
id-334071,0,id-334071,Standard
id-557054,0,id-557054,Rason
id-394757,0,id-394757,Voyectra
id-846598,0,id-819918,M.N.L.
id-846598,1,id-819919,Jhon Doe
id-493995,0,id-493995,Red Jasper
id-548268,0,id-548268,Sr D. Antonio Pozo
id-783244,0,id-783244,Gow
id-680270,0,id-680270,Max Danzi
id-775961,0,id-775961,The Aquavelvets
id-994209,0,id-896023,Gianluca Favaron
id-394826,0,id-394826,Miss Pain
id-376621,0,id-376621,BK A-Patchy
id-2211006,0,id-1654970,CareTaker
id-1489674,0,id-1241807,Avantgarde De Luxe
id-1241358,0,id-1061813,Like Torches
id-1029273,0,id-411235,Arttu Snellman
id-1029273,1,id-498282,Jerry the Cat
id-298010,0,id-298010,Special A
id-610138,0,id-610138,The Jump Off
id-1213141,0,id-1033282,Forget Me Not
id-365848,0,id-365848,Hyperkinako
id-627814,0,id-627814,Geocode
id-117198,0,id-117198,Altered Ego
id-48008,0,id-48008,Turntable Terror
id-803094,0,id-803094,Alec R. Costandinos  the Syncophonic Orchestra
id-347633,0,id-347633,Wutolm
id-66454,0,id-66454,Internal
id-461223,0,id-461223,Damnweevil
id-347749,0,id-347749,歌舞伎町ナイト
id-76446,0,id-76446,Mistral
id-198948,0,id-198948,4 Be 2
id-790219,0,id-790219,티블루 T-Blue
id-779225,0,id-779225,Suffix
id-735680,0,id-735680,Goddakk
id-593370,0,id-593370,Damcyan
id-755067,0,id-755067,Psico Rude Boys del Espacio Exterior
id-1139648,0,id-987337,Spilt Milk
id-322199,0,id-322199,ARCTIC
id-567620,0,id-567620,Masayo Asahara
id-208663,0,id-208663,Evan Goodrow
id-270357,0,id-270357,With Eyes Like Static
id-2380843,0,id-1788551,Something Like Squids
id-585219,0,id-585219,Radio Gabucci
id-343673,0,id-343673,Adele
id-501958,0,id-501958,Grupo De Tambores Niloniyé
id-937682,0,id-861912,Namco Sound Team
id-562011,0,id-562011,Delta Files
id-227966,0,id-227966,Fallen Empire
id-1314336,0,id-1115728,Wolf Colony
id-392088,0,id-392088,Big SCREAM TV
id-540832,0,id-540832,The Love-In
id-2857603,0,id-2077294,Talk Show Host
id-1508251,0,id-1256343,Kid Icarus
id-2649160,0,id-1945557,Ellesello
id-274771,0,id-274771,Steve Coleman and Metrics
id-778035,0,id-778035,The Big Money in Jazz Band
id-685330,0,id-685330,Bison
id-388072,0,id-388072,根岸さとり
id-124880,0,id-124880,B.F.I.
id-754109,0,id-754109,Los Arlequines
id-1207947,0,id-1036317,American Dog and Fin
id-50378,0,id-50378,Impossible Recording Machine
id-455130,0,id-455130,Butt Boy
id-551386,0,id-551386,Chinese Bamboo Flute Music
id-326579,0,id-326579,DJ Flack
id-641791,0,id-641791,Les Bien
id-2654189,0,id-1948214,Sarah Rogo
id-3007462,0,id-2169267,Sabby
id-1307440,0,id-112869,Priory of the Resurrection New Hall
id-350853,0,id-350853,デルフィニウム
id-151067,0,id-151067,The Dent
id-969581,0,id-884212,East Side Band
id-300467,0,id-300467,The Born Again Church Choir
id-56991,0,id-56991,Bjorn
id-2149198,0,id-1113257,The Sons of God
id-1203879,0,id-910218,Aa Gym
id-272646,0,id-272646,Alex Smith
id-129613,0,id-129613,The Third Guitar
id-251630,0,id-251630,Elysium
id-11033,0,id-11033,Destination æøå - Acid Queen
id-725954,0,id-725954,Draconian Order
id-492642,0,id-492642,Salvatore Falbo
id-315793,0,id-315793,KB Project
id-304855,0,id-304855,Rodrigo Bay
id-2126193,0,id-1595296,Arlo Indigo
id-1171893,0,id-1011816,Jet Black Sunrise
id-303100,0,id-303100,Melencoliam
id-380649,0,id-380649,Marax
id-2430282,0,id-309008,Khayan  The New World Power
id-5014,0,id-5014,Crude Infinity
id-1225942,0,id-1050247,Edge of Brutality
id-552483,0,id-552483,Ted Fiorito  His Orchestra
id-695087,0,id-695087,CO-AX
id-606718,0,id-606718,Caddieshack
id-1133147,0,id-982167,Katharina Wieker
id-583651,0,id-583651,Bocato
id-546779,0,id-546779,Blu Note  Fresh Jay
id-2210119,0,id-1657747,Underwater Tiger
id-1097211,0,id-954456,Raw Ass Temple
id-212119,0,id-212119,Fünf Freunde
id-691051,0,id-691051,Tokyo Explode
id-47756,0,id-47756,Space Monkeys
id-1219114,0,id-1044785,Govor
id-1147097,0,id-993719,Trace Ellington
id-623034,0,id-623034,Zerkalo
id-596152,0,id-596152,Nathan McNinch
id-524812,0,id-524812,Roy Gibson
id-472458,0,id-472458,Sellisternium
id-610177,0,id-610177,Anois
id-161813,0,id-161813,川島愛華
id-2006533,0,id-1513331,The Reasons of Anger
id-1086847,0,id-947977,Sam Shelton
id-557968,0,id-557968,Jimmyhat
id-2734090,0,id-1994113,SAMURAI
id-798532,0,id-798532,Konty
id-1107158,0,id-962098,8stylo
id-1317922,0,id-1118716,L2
id-442324,0,id-442324,Paul Isley
id-520774,0,id-520774,Lightly Salted Peanuts
id-771873,0,id-771873,Leitbur
id-1029733,0,id-914689,Eschar
id-222009,0,id-222009,100
id-305510,0,id-305510,Highwater Rising
id-567748,0,id-567748,Harlem Drive
id-666543,0,id-666543,Nihad Tule  Lasseman
id-2817054,0,id-2049413,Moveek
id-535189,0,id-535189,Psy.Co.Lab
id-559656,0,id-559656,Chris Vareland
id-611706,0,id-611706,East Hundred
id-193136,0,id-193136,Midiots
id-369843,0,id-369843,The Contes
id-534603,0,id-534603,Trees
id-698576,0,id-698576,Arms Like Yours
id-680667,0,id-680667,Bi-Polar Bear
id-175274,0,id-175274,FME
id-52682,0,id-52682,The Johnson Family
id-585256,0,id-585256,Resilience
id-705220,0,id-705220,Matt Everson
id-249554,0,id-249554,The Washington Squares
id-797726,0,id-797726,Alex Molo
id-846460,0,id-819813,Ronnie Cuber Quintet
id-91136,0,id-91136,The Paul Bley Quartet
id-213475,0,id-213475,High on Hope
id-398245,0,id-398245,Hot Cuisine
id-856829,0,id-826043,Detox Retox
id-11194,0,id-11194,DJ Lewis van der Wyk
id-637468,0,id-637468,Galactus 77
id-495981,0,id-495981,Los TubaTango
id-722821,0,id-722821,Stavros Brothers
id-1049354,0,id-804543,Kikaterremotodj
id-785883,0,id-785883,Hypnosis Rainbow
id-179998,0,id-179998,Horsejam
id-453760,0,id-453760,Gui.tar
id-201778,0,id-201778,Bas Molendyk
id-570242,0,id-570242,Earthgoat
id-567909,0,id-567909,FPS
id-1105153,0,id-867053,Oupa
id-1025130,0,id-912341,Edwin Roelvink
id-546876,0,id-546876,Kenny Everett and Mike Vickers
id-128940,0,id-128940,Critical Phase
id-942756,0,id-865317,Kalle Kaasinen
id-342849,0,id-342849,Legen
id-462339,0,id-462339,Jolynn Murray
id-1181899,0,id-798008,Cats Eyes
id-767259,0,id-767259,Lunar Dunes
id-348610,0,id-348610,Social System
id-1212817,0,id-1039695,Wesley Campbell
id-3396271,0,id-2396601,The Sukis
id-238390,0,id-238390,Eddie Rodriguez
id-53263,0,id-53263,Statuesque
id-1470018,0,id-437301,A.P.P.A.R.T
id-611008,0,id-611008,La Família RústiKa
id-2651751,0,id-1947039,3ASIC
id-2651751,1,id-1947042,LJC
id-431453,0,id-431453,Neuf Meuf
id-22508,0,id-22508,Insides
id-365006,0,id-365006,Tired Irie
id-107473,0,id-107473,Ace the Space
id-1126192,0,id-976963,Samplesonic
id-259848,0,id-259848,Skua Lovelle
id-256084,0,id-256084,k9d
id-524953,0,id-524953,Edward Barrow
id-582660,0,id-582660,The Apostles
id-690687,0,id-690687,Vermittelnde-Elemente
id-1000780,0,id-899583,Chuck Farley and the Cesspools
id-133423,0,id-133423,Sumantri
id-1321985,0,id-1121416,Psalms for the Dead Sun
id-2212930,0,id-1583677,Lemonick
id-180992,0,id-180992,Aria Decline
id-590488,0,id-590488,four-O-four
id-301586,0,id-301586,The Refrigerators
id-883921,0,id-839507,Melissa Gorga
id-7920,0,id-7920,Ritual Tension
id-427758,0,id-427758,Alygos
id-703701,0,id-703701,Trent
id-580593,0,id-580593,Gorempire
id-158571,0,id-158571,Jopan
id-471068,0,id-471068,Alexander Lucas
id-840235,0,id-404901,Geddes
id-840235,1,id-442745,Mic Newman
id-190968,0,id-190968,Disco 2000
id-1191948,0,id-1025465,Finatticz
id-655424,0,id-655424,Shoot From the Hyp
id-2619273,0,id-744358,The Crab Boys
id-436341,0,id-436341,Dancelwerk
id-275933,0,id-275933,Rayon
id-931641,0,id-857758,Roy Herrington Band
id-1108338,0,id-962958,Hypermagic
id-1162631,0,id-1004585,Transistors
id-2940798,0,id-2128229,Red Balance
id-769408,0,id-769408,Paul Alexandre John  Ray Spiegel
id-804387,0,id-804387,Philip Bader / Daniel Dreier
id-793757,0,id-793757,Still in Search
id-1211123,0,id-1038475,Tabou National
id-225741,0,id-225741,Chocolate Drops
id-365926,0,id-365926,Ma Jana
id-466268,0,id-466268,Idris
id-471424,0,id-471424,Taggart King
id-1195204,0,id-1027360,Lacey Brown
id-493847,0,id-493847,John Sernee
id-742370,0,id-742370,Jazz Miezer
id-678806,0,id-678806,Si Fevah
id-305968,0,id-305968,S.U.M.P.
id-1317703,0,id-1118469,Planet Epiphany
id-1157885,0,id-1001454,Casewoo
id-648732,0,id-648732,Dando Lee Petersson Schwartzman
id-1478971,0,id-1235309,Purnamwulan
id-1001958,0,id-900158,Ketty DB
id-2122743,0,id-1592909,pavilion xool
id-2376316,0,id-1785071,Luke Victor
id-1145734,0,id-992750,Set Sail
id-547068,0,id-547068,Harris Chalkitis
id-663501,0,id-663501,Francis Barault
id-1032004,0,id-915809,D. Nozzle
id-487058,0,id-487058,307
id-837942,0,id-815078,The King Valentine Octet
id-665238,0,id-665238,Funkforward
id-617247,0,id-617247,Black One
id-299655,0,id-299655,Shimm1
id-64663,0,id-64663,Aptit
id-503595,0,id-503595,My Own Parasite
id-176520,0,id-176520,Thomas från Sverige
id-274776,0,id-274776,pumuckl
id-732351,0,id-732351,Cuộc Sốngs
id-748258,0,id-748258,Nana Gemann And The African House
id-488536,0,id-488536,Baker Act
id-605106,0,id-605106,Balstyrko
id-2377253,0,id-1785827,Another View
id-2008712,0,id-1515029,Darktown Strutters
id-1043063,0,id-922238,Others
id-2222601,0,id-1667572,Captain Johnny Sausage
id-783230,0,id-783230,Viana  Miguel Garji
id-733867,0,id-733867,Ten Foot Faces
id-214497,0,id-214497,Walken
id-2326892,0,id-1747358,Hi-Score
id-2326892,1,id-831450,Laura Chick
id-598899,0,id-598899,The Lost Articles
id-634385,0,id-634385,EFD
id-1026474,0,id-912995,Anthoney
id-438177,0,id-438177,Mufo
id-2685771,1,id-1965253,Pacific
id-2685771,0,id-1965254,DJ Zagros
id-761371,0,id-761371,Sluts With Blonde Hair
id-230027,0,id-230027,K.V.
id-750625,0,id-750625,NT89  Savile
id-568742,0,id-568742,Chapter II
id-1135300,0,id-984146,Joshua Bonnetta
id-795190,0,id-795190,The Okeh Melodians
id-853977,0,id-824443,Toomy Disco
id-2139194,0,id-1604997,Rowjay
id-113705,0,id-113705,Gary Bartz NTU Troop
id-588515,0,id-588515,Artefakt
id-823489,0,id-805559,monoChrist
id-659357,0,id-659357,Curio
id-1009132,0,id-903999,Raumskaya
id-1133373,0,id-982376,Johann Faustus
id-1486612,0,id-1239946,Sam and The Clams
id-1104368,0,id-959829,Lish Bills
id-3306477,0,id-2340567,burbank
id-942611,0,id-865214,SHAMS
id-396218,0,id-396218,Senthil
id-1979142,0,id-1493928,Dream State
id-1028779,0,id-914191,Jack Fell Down
id-210770,0,id-210770,PDM
id-1155388,0,id-999601,Subforce
id-952366,0,id-872134,ГанДуРас
id-798516,0,id-798516,Ei Mour Mantra
id-300452,0,id-300452,LEDOKOL
id-941715,0,id-864605,Electric Gold
id-1197482,0,id-1029044,Jean Bosco
id-2005822,0,id-1512919,Oliver Whitehouse
id-834456,0,id-804225,GoGoBot
id-716041,0,id-716041,ss Hate 3111
id-681826,0,id-681826,SILENTWATCHER
id-777717,0,id-777717,Gareth Williams Power Trio
id-1067072,0,id-934989,Symphony Hall
id-872581,0,id-834025,Public Pervert
id-623758,0,id-623758,Maurfahr
id-125771,0,id-125771,Bachué
id-1097381,0,id-954592,Vortex of Withering
id-868998,0,id-832331,이름
id-2549701,0,id-129220,Haagse Mark
id-2549701,1,id-1891578,Andere Gekken
id-549931,0,id-549931,Angela Kelly
id-1226578,0,id-1050707,Новые формы
id-1033477,0,id-916659,Alex Shnur
id-573020,0,id-573020,UpnDown
id-2422196,0,id-1684857,For the Likes of You
id-453549,0,id-453549,Beauty School
id-564464,0,id-564464,Ivan Martin
id-510655,0,id-510655,Josh Kaplan
id-109932,0,id-109932,Close Encounters
id-541545,0,id-541545,Mushi Mushi
id-326973,0,id-326973,Basszüchter
id-480704,0,id-480704,T.Linder
id-574530,0,id-574530,Mike Edel
id-1403531,0,id-1180571,Lowest Creature
id-1169602,0,id-1009910,Topa
id-955330,0,id-874106,Ross Fairbairn
id-1877746,0,id-1309377,Tsuko G.
id-372677,0,id-372677,Pique Novo
id-942600,0,id-865203,After Effects
id-574413,0,id-574413,Charles Guard
id-2008093,0,id-1514549,Hubmeizing
id-413654,0,id-413654,Katai
id-487577,0,id-487577,Klotzsch  Sudermann
id-772713,0,id-772713,M.A.N.D.E.A.R.
id-1163970,0,id-1005679,Shelton Pinhero
id-1163970,1,id-1005680,Shirdhin Thomas
id-2023196,0,id-1526064,My Last Melancholy
id-150317,0,id-150317,The Laaroussi Lachen Ensemble
id-1074787,0,id-939159,Undivided
id-3277070,0,id-2322444,Europa
id-619127,0,id-619127,Clifford Brown Sextet
id-182472,0,id-182472,Gwenwed
id-2817410,1,id-1956783,CB Dirty
id-2817410,0,id-1955904,Priz The MC
id-312313,0,id-312313,Rectal Autopsy
id-519186,0,id-519186,Tangle
id-874610,0,id-834919,Fifteenth
id-426336,0,id-426336,Nature Love
id-2860708,0,id-2079090,David Joseph
id-1287773,0,id-1096114,Afterlife
id-668391,0,id-668391,Jump Press A
id-154181,0,id-154181,André Michelle
id-1185884,0,id-1021261,Urugia
id-633534,0,id-633534,Weed in the Head
id-1347663,0,id-1140014,Anxious Death
id-187796,0,id-187796,Shep Fields  His Rippling Rhythm Orchestra
id-394365,0,id-394365,Rufuss
id-690624,0,id-690624,dÜsentrieb
id-1152740,0,id-997894,Channing and Quinn
id-523465,0,id-523465,Rahdunes
id-3372622,0,id-2380946,Laila Belle
id-1212722,0,id-1039611,Strange Appeal
id-3220522,1,id-1744447,Tonic
id-3220522,0,id-1992563,Mike Reverie
id-531093,0,id-531093,Chris Tomasone
id-270552,0,id-270552,Dafluke
id-2422753,1,id-1190040,Uncle Reece
id-2422753,0,id-1821137,Torrance Rudd
id-2426010,0,id-1823446,Sangria
id-336856,0,id-336856,Anonüm
id-347195,0,id-347195,Barefoot Books
id-1218714,0,id-1044505,NC247
id-1727848,0,id-506525,Puerto Rican Myke
id-1727848,1,id-1418786,DJ True Tone
id-100026,0,id-100026,1st Bass
id-1161855,0,id-1004120,Camilla Belle
id-447350,0,id-447350,Ben Othman
id-304444,0,id-304444,Bayernpower
id-296184,0,id-296184,Torrent
id-632485,0,id-632485,Substep Infrabass
id-563997,0,id-563997,Gods of Fire
id-1088021,0,id-948698,Angry Man
id-163968,0,id-163968,Jean-François Feqt
id-425481,0,id-425481,Stephanie Borowy
id-596648,0,id-596648,The Red Wings
id-481422,0,id-481422,Fading Starlight
id-390212,0,id-390212,Sublime
id-456573,0,id-456573,Random / Noize
id-468309,0,id-468309,Evol-D
id-1448019,0,id-1213453,Phases Cachées
id-788639,0,id-788639,Steve Birchall
id-754108,0,id-754108,Cleo  Patra
id-984857,0,id-892416,Nonsons
id-181754,0,id-181754,Brise-Glace
id-2648789,0,id-377699,DJ Buzz Master
id-2648789,1,id-1945412,The Hellscreamers
id-687777,0,id-687777,Right Choice
id-348821,0,id-348821,Jamie Says
id-776248,0,id-776248,2est Voo
id-797724,0,id-797724,Portofino
id-1563454,1,id-674182,orchestr
id-1563454,0,id-674170,Sestry Havelkovy
id-413255,0,id-413255,Fantasma 3
id-355671,0,id-355671,Left
id-616320,0,id-616320,Aminal
id-1027819,0,id-913702,Treska
id-997150,0,id-897555,Mooryc
id-566198,0,id-566198,Edgar 9000
id-1182381,0,id-1019370,Vestal Virgin
id-679168,0,id-679168,D.C. Benny
id-197258,0,id-197258,Fierce Allegiance
id-2487146,1,id-1861628,Bertie Scott
id-2487146,0,id-1541016,Disero
id-737558,0,id-737558,Sorcerer
id-293115,0,id-293115,Satisfaction
id-704522,0,id-704522,Badly Bent
id-58123,0,id-58123,Shahin  Simon
id-689009,0,id-689009,Idisenfluch
id-1169216,0,id-1009670,Bimbo  Lemar
id-21885,0,id-21885,Lhasa Cement Plant
id-735620,0,id-735620,Teodoro Aparicio Barberán
id-245624,0,id-245624,Molarmill
id-1158471,0,id-1001931,Graham MacRae
id-152890,0,id-152890,Koldborn
id-2349615,0,id-574700,Fourth in the Fire
id-2535250,0,id-1887528,Z RAW
id-2535250,1,id-1887529,LUCA$H
