artist_credit,position,artist,name
id-9766,0,id-9766,Badly Drawn Boy
id-136082,0,id-136082,Édouard Lalo
id-817882,1,id-372660,Stunna
id-817882,0,id-370216,Bachelors of Science
id-51230,0,id-51230,The Three Degrees
id-98617,0,id-98617,Abbe Lane
id-474596,0,id-474596,Levina Lewis
id-3005979,1,id-397912,Eva Mattes
id-3005979,0,id-464980,Harper Lee
id-711675,0,id-711675,Robin Key
id-14616,0,id-14616,鷺巣詩郎
id-152692,0,id-152692,Helheim
id-24387,0,id-24387,SONICFLOOd
id-1992144,0,id-1503537,4lung
id-34586,0,id-34586,Thunder
id-1482641,0,id-1237664,Cirius
id-408178,0,id-408178,Japunga
id-442273,0,id-442273,Circular
id-2997,0,id-2997,Ennio Morricone
id-126224,0,id-126224,Boris Mourashkin
id-803646,0,id-448417,John OCallaghan
id-30502,0,id-30502,Cerrone
id-1739989,0,id-1425583,Russ Still and The Moonshiners
id-518958,0,id-518958,Black Flight
id-47584,0,id-47584,John Doyle
id-154545,0,id-154545,Jamie Knight
id-3221725,0,id-2289990,Empyreal
id-87711,0,id-87711,Eternal Sadness
id-714116,0,id-714116,Steve Manning
id-454132,0,id-454132,Phi Khanh
id-624250,0,id-624250,Kitoslev
id-85060,0,id-85060,Confetti
id-672056,0,id-672056,Lost  Found
id-2101,0,id-2101,Frank Zappa
id-1479605,0,id-1235826,Imagination Society
id-127537,0,id-127537,Fertile Ground
id-366942,0,id-366942,Fin Alfred Larsen
id-95910,0,id-95910,Martin Moro
id-55858,0,id-55858,Red  The Red Hots
id-211643,0,id-211643,Perasma
id-2398764,0,id-1802426,TUPPERWAVE
id-853346,0,id-447165,Judge Smith
id-284593,0,id-284593,Pucho  The Latin Soul Brothers
id-407,0,id-407,Kraftwerk
id-347594,0,id-347594,Murha Murha Itsemurha
id-3072653,0,id-2207406,Hanya Yanagihara
id-3072653,1,id-1244653,Oliver Wyman
id-45242,0,id-45242,Pupo
id-23965,0,id-23965,Mike Marshall
id-33225,0,id-33225,Janne Da Arc
id-74648,0,id-74648,The Members
id-596325,0,id-596325,Tom Milsom
id-125,0,id-125,Dan Fogelberg
id-20877,0,id-20877,Edvard Grieg
id-65890,0,id-65890,伊藤賢治
id-880189,0,id-837648,Combat Crisis
id-66411,0,id-66411,De Lyckliga Kompisarna
id-87930,0,id-87930,Datblygu
id-1098019,0,id-954922,Hi Hi Hi
id-36098,0,id-36098,Archie Shepp
